DATE,LA,SEA,DEN,AUS,DC,DET,PHX,MIN,BOS,MIA,NY,CHI,ATL,LV
5/1/1991,93.90924694,71.22202839,49.55107653,70.01055909,88.65127268,70.2720039,67.85177211,69.30010255,64.08566826,78.23809601,73.08762508,71.39564397,78.57521885,82.34876717
6/1/1991,94.06281231,71.40606555,49.89468309,70.28133787,88.93663737,70.56058046,67.98978858,69.29883329,64.06278068,78.52127945,73.45791439,71.31899241,78.6268265,82.26514289
7/1/1991,94.28456757,71.4846498,50.32977603,70.65760731,88.99454498,70.90704426,68.29577471,69.56703421,64.01216529,78.63323191,73.91089357,71.58321691,78.93083554,83.34238723
8/1/1991,94.25830189,71.36837378,50.50957026,70.82774916,88.61242336,71.36754634,68.44655856,69.85903034,64.09624725,79.38542686,74.24296782,71.79167894,79.3229151,83.63962025
9/1/1991,94.09221156,71.47148078,50.65448541,70.82243417,88.4878281,71.93752928,68.98992024,70.48691924,64.13621755,79.06700812,74.38694895,71.96635815,79.67628284,84.86030847
10/1/1991,93.87506098,71.69627343,50.8279882,70.71237053,88.42486618,72.39241392,69.29003091,70.81007766,64.106587,79.09975735,74.56342999,72.18106631,79.98454538,82.98717242
11/1/1991,93.47021989,72.00295315,51.04358149,70.53437961,88.67220495,72.89168386,69.79616698,71.22027095,63.86310142,79.06990135,74.61713624,72.37210923,80.16762666,81.58382135
12/1/1991,93.13647828,72.12002467,51.32470642,70.45028932,88.47108886,73.20557344,70.12653771,71.21495249,63.80667687,78.98207275,74.76801751,73.01373509,80.47303573,82.82697453
1/1/1992,92.78692565,72.50431705,51.52270247,70.3952019,88.57380695,73.58233855,70.59859798,71.92314513,63.55935725,79.02543663,74.75714854,73.42500637,80.8008988,83.04179554
2/1/1992,92.5712374,72.00373376,52.28345304,70.33955339,88.22229819,74.15043749,71.02775844,72.37133597,63.56026539,78.65881706,74.81559117,73.71831704,81.27572608,83.49920959
3/1/1992,91.91146509,71.96274977,53.06680967,70.19474062,88.64235328,74.70568815,71.42934772,73.22801402,63.81148278,78.93336151,74.95549493,73.89172471,81.3835403,83.11756169
4/1/1992,91.44047124,71.55176113,53.57600565,69.68574245,88.84092654,75.40858315,71.91544712,73.13760483,64.40079349,79.16724871,75.16757144,73.22575826,81.6644305,83.00711629
5/1/1992,90.86829045,71.56740842,53.79891703,69.72902808,88.9810159,75.96535481,72.2162432,73.13576059,64.35109031,79.65929942,75.15159679,73.41964539,81.82275682,83.21133818
6/1/1992,90.16635477,71.43447271,53.94776582,69.48889699,88.86900164,76.50940238,72.48424118,72.91322388,64.14733144,79.78796919,75.05673383,74.1314823,82.07395244,83.13142394
7/1/1992,89.48815889,71.97590707,54.13749469,69.27229693,88.50041255,77.03577148,72.86668161,72.6679217,63.94028887,78.05915022,74.96397426,74.900439,82.08889162,82.7665108
8/1/1992,88.9281637,72.33884808,54.39327064,68.96255768,88.48219723,77.59483826,73.2686053,72.76452982,63.96668379,77.81968672,75.10610664,74.97800634,82.40659023,82.39931283
9/1/1992,88.31917896,72.60804593,54.71596383,68.8054814,88.40575551,78.02051158,73.76700825,72.83163222,63.90467393,77.45863858,75.08589932,75.23498355,82.73636372,82.4727059
10/1/1992,87.35747384,72.80477589,54.81660362,68.82778854,88.59101257,78.58469636,74.14396826,73.0273562,64.03007273,79.33493472,75.0528953,75.54550544,83.04001512,82.95915079
11/1/1992,86.64298371,72.95688077,55.24260324,68.74531672,88.67120716,78.95656911,74.4535136,73.18350232,64.03328963,79.50046883,75.19315222,75.91074367,83.32470497,83.30722634
