DATE,LA_Any,LA_Single,STL_Any,STL_Single,SEA_Any,SEA_Single,DEN_Any,DEN_Single,AUS_Any,AUS_Single,SLC_Any,SLC_Single,DC_Any,DC_Single,MEM_Any,MEM_Single,PHX_Any,PHX_Single,CHA_Any,CHA_Single,DET_Any,DET_Single,MIN_Any,MIN_Single,IND_Any,IND_Single,BOS_Any,BOS_Single,MIA_Any,MIA_Single,PHI_Any,PHI_Single,SF_Any,SF_Single,NY_Any,NY_Single,CHI_Any,CHI_Single,HOU_Any,HOU_Single,ATL_Any,ATL_Single,JAC_Any,JAC_Single,KC_Any,KC_Single,LV_Any,LV_Single
10/1/1995,988.9160932,678.0869335,1113.44433,901.0231895,1443.353968,1019.681677,1610.896466,1071.415351,921.1867672,485.4242225,855.3147732,682.4986521,2856.900801,2255.27411,882.9447942,612.3448015,2607.268412,2620.008775,1035.962147,1016.324574,1726.151106,1246.931666,1560.804994,1294.004783,993.06479,970.4867866,570.2296106,494.2821572,1660.460164,913.1766142,1396.262581,1242.702299,881.3419962,631.2526922,2680.359795,1816.336044,2920.501112,2389.659899,1896.660742,1478.498537,3733.515543,2949.409676,532.069563,530.5329266,1280.261343,790.752633,2389.350547,1687.13105
11/1/1995,1756.712858,1330.795197,1041.218725,978.5805004,1529.444293,1166.047093,1668.763552,1131.597864,2228.145466,722.8646521,1238.20788,861.0173265,2521.110085,2036.706168,760.1637333,557.2065765,3800.247974,2764.202917,1653.868687,968.6481677,1536.406717,1276.867668,1575.06814,1333.934883,1230.73628,1006.882871,642.0409414,633.0720967,1572.057254,816.9346417,1463.27716,1223.577009,888.0043974,607.5644111,2760.76743,1490.770064,3154.57486,2478.705846,2287.571545,1609.525663,3537.154985,3088.886575,1643.1886,624.5617059,1043.664299,778.9140301,2256.524694,1772.245577
12/1/1995,1414.759753,1102.895553,849.9634278,751.1049512,1801.641095,1063.12981,2499.474464,1084.914642,631.633442,432.713648,883.4056373,721.5713992,1911.788945,1771.167368,672.9231133,667.779817,3688.838443,2536.12895,1147.206445,971.3567027,1149.393703,1203.914347,1469.721367,1243.637607,1240.235712,999.3491609,572.031547,513.8275199,2157.127364,944.2777715,1301.789222,1124.443891,965.6899018,632.0308412,2087.779581,1491.836328,2874.423254,2231.120423,1988.873818,1335.653222,4174.568193,3058.494737,1073.997971,604.5813657,935.8468183,705.4194343,2437.376152,2105.593982
1/1/1996,2031.076222,1055.804857,1244.939818,857.7913018,1539.77449,1092.645762,1347.56961,1075.076347,1515.63855,898.1871702,1037.971352,703.0126815,2170.316555,1663.020891,1016.115153,771.4924132,3785.613445,2690.29026,927.0978125,874.8363468,1397.439158,1200.685045,1513.847094,1276.442073,1169.530259,1003.703738,503.7611298,468.0313903,1103.36692,925.2203218,994.7047065,968.65604,801.0066486,580.6757386,1841.202735,1348.525811,3060.393598,2532.059891,2591.559351,1764.914648,3588.795393,3170.24291,1276.878289,629.1245427,926.4862842,809.2755473,2811.022889,2001.657384
2/1/1996,1235.747458,925.4835548,1110.097081,945.8235351,1672.056098,1149.255089,2580.655043,1063.60431,1180.552505,741.2004821,867.1806868,650.4781081,2471.392451,2001.482169,549.3811174,551.7643449,4506.448556,2670.646722,1822.525817,1058.873488,1566.328539,1267.806932,1519.203158,1327.025338,1079.120214,964.9258859,532.7309854,490.4155496,2031.154549,1115.648123,1169.531826,1173.783429,585.7231211,440.2104572,2103.683122,1814.624645,3050.147726,2541.847502,2023.062557,1679.678392,4959.048186,3337.554347,1181.761672,655.0162538,1647.513153,1342.325805,3172.251372,1600.780017
3/1/1996,1471.640114,880.6218673,1032.597719,850.5364273,1953.656064,1123.107804,1743.106461,947.3100246,947.3566217,681.7830369,850.8583843,659.8696474,2184.803573,1934.751728,633.7647063,529.7450442,3593.374265,2640.031215,1030.494821,926.0903377,1448.30141,1227.019813,1236.457336,1089.967319,1069.020295,930.9493278,663.5161186,566.7927826,1438.695546,993.5862469,1413.145232,1284.11602,651.7217503,481.5752726,2454.093537,1813.951904,3083.090765,2256.201581,1615.016094,1591.632353,3620.156844,3049.136879,616.8050195,535.8298621,981.9956184,839.8231714,2661.158493,1668.973628
4/1/1996,1659.724503,1066.022454,1129.675491,980.1565928,1805.975266,1254.905403,1744.696786,1234.653037,1019.546892,677.0942508,1018.49539,754.9481293,2502.725344,1914.529238,585.5370315,424.5838145,3652.869075,2672.363056,1361.541029,1029.596434,1707.649303,1310.81777,1581.528214,1369.834825,1284.24916,1057.198992,733.9924139,596.0786713,2096.212868,1043.095153,1489.523876,1400.64383,857.0647485,766.0804734,2809.346964,1707.519782,3632.901795,2585.186814,1786.987945,1688.124606,4009.188935,3423.147712,1213.814564,659.9963807,1129.883268,850.3865752,1693.089281,1582.355287
5/1/1996,1160.183411,865.0324881,1083.27708,925.4671597,1722.773135,1119.045016,1326.241257,1107.298638,1163.694899,704.4856555,1223.768199,773.1297786,3078.6958,2387.830207,977.1432758,406.4161299,3068.760477,2541.618453,2426.780588,1022.767906,1635.059705,1418.401046,1609.938421,1374.863515,1076.880892,962.9339698,749.1439941,618.5965675,2113.122454,1125.909121,1420.016862,1344.661492,1021.402593,621.1757846,3466.43694,1885.601443,3354.468075,2407.28238,2675.02455,1703.547537,4751.229952,3453.671571,803.0981233,652.8020769,992.2562678,742.0272494,2362.677114,1948.643847
6/1/1996,1322.687065,927.6773294,881.7102352,811.0594686,1504.267821,1024.228372,1488.380718,1055.331123,1175.493597,612.1772271,1112.645932,730.6704045,2991.277861,1854.988256,712.4644787,516.7635986,2940.744138,2381.526602,1192.357181,1021.037141,1616.700946,1183.095712,1467.985718,1260.72264,1030.301303,796.0622927,636.8045765,552.4867476,1293.0743,897.8388117,1350.215819,1265.564115,782.2412757,582.5245274,2576.045139,1567.460121,2932.658689,2172.402556,1804.719089,1584.49548,3785.004811,2670.743866,629.3634609,591.3941462,1093.327247,726.5060576,2990.3903,1848.359339
7/1/1996,1461.424368,1124.669754,1067.34108,941.0478884,1420.287937,1064.99744,1031.377967,953.8399103,1462.690028,635.406153,856.5701973,751.8265812,2385.8669,1897.11785,935.1923583,551.7544502,3219.173322,2522.168947,1767.306103,1028.683309,1730.449563,1393.768047,1579.620462,1346.025467,1309.197974,1108.73013,673.9101295,620.2264997,2004.297533,1262.475132,1580.614538,1293.699691,1118.8056,697.3371397,3264.635705,2172.966097,3100.676508,2473.787019,2090.591027,1565.643061,3756.476021,3152.843432,842.5072193,627.4561767,996.7223316,797.2717733,4111.515401,1855.3436
8/1/1996,1499.783615,1148.823973,1094.525439,836.2869876,1809.457992,1044.73702,952.5101482,904.0038269,1015.954986,722.18958,975.231878,684.0751,3040.527433,2047.262139,647.836172,560.6840238,2505.813712,2258.902325,1273.364627,1037.022019,1813.506859,1327.310776,1537.645279,1304.120233,966.9361015,956.7959053,685.6441318,603.1286815,1658.502007,1256.380899,1379.419254,1255.359657,766.2450813,646.3048087,3790.76313,1804.521134,3144.871503,2429.756618,1537.87648,1425.698839,4249.118394,2901.684332,640.8442251,593.2507829,878.7667651,755.9035909,2692.365004,1890.051796
9/1/1996,1470.725228,1027.311406,1076.017122,937.6597084,1736.158845,1018.771382,1187.531846,910.2360057,748.7864344,572.7096709,912.7785859,679.8364004,2353.536691,1860.458518,1537.403503,507.6728412,3332.306454,2330.410552,1699.831499,1000.668161,1614.865964,1080.943901,1391.824499,1139.427643,1097.830809,868.6164569,710.4011531,562.93862,1710.812398,1250.630885,1391.334161,1166.464483,775.572203,606.1515403,2969.914451,1986.204468,3020.950752,2273.734132,2030.786233,1627.625176,4021.561284,2897.74682,1824.879883,551.7140587,1005.549619,659.6085431,2522.679424,1700.065501
10/1/1996,2295.066981,1103.211196,965.5719364,842.4646258,1594.389164,1031.380646,1248.578463,1171.060793,917.1164964,590.5742296,829.4243254,741.7261941,2491.214698,1921.648834,898.1729254,523.9994371,3315.278732,2303.824499,1683.380856,1096.017668,1606.871492,1386.595776,1507.310896,1189.454822,1151.480971,1076.796331,787.8774773,639.7924721,1503.659993,1187.769027,1879.142872,1295.769443,1126.006997,633.3578323,3444.938175,1840.132893,3433.582409,2431.436526,1947.876315,1605.933889,3425.316235,3105.45727,619.9232139,609.5863183,1075.927352,786.7315148,2586.515381,1508.965015
11/1/1996,1240.89006,1071.721524,896.9056197,750.4268983,1971.061706,1092.214149,1387.142492,1007.282788,1107.577475,484.4548789,823.6331843,685.9228013,2065.147599,1915.419069,879.6900693,514.5283656,2369.819681,2178.161898,1480.279238,1076.329504,1755.189014,1173.544238,1564.795607,1150.857212,1364.886115,874.2221462,812.9371201,503.1823173,2691.850259,1391.870721,1457.236463,1233.234714,751.2265954,562.3060039,2988.690039,2017.981946,3239.314603,2259.292631,2164.193322,1567.456657,3428.140504,3103.398739,752.4501182,560.7407937,784.0857167,715.9954734,2165.023804,1439.158728
12/1/1996,1366.967079,1004.434079,1028.008288,771.8727834,2106.906665,1090.995566,1324.026936,978.9099106,2247.82023,531.4350196,747.0899885,620.376128,2145.02847,1667.080295,460.1147143,469.6744048,3139.321347,2397.683754,1633.173411,1436.981367,1641.904836,1189.991952,1253.419456,1090.739055,1436.517597,808.9520507,798.4541992,581.5607034,1801.370129,1020.314416,1418.673318,1172.855653,725.6792619,401.7625264,3174.625399,1797.890313,2850.149011,2066.31876,1962.360127,1623.061969,4211.320502,2892.506112,602.0034942,583.5192969,875.689847,818.1120461,2997.765892,1629.092197
1/1/1997,1570.834132,1145.30485,1066.637906,758.0022119,1781.555116,1232.241258,1746.369019,1098.986108,1059.558445,551.6877791,691.0610938,624.2591256,2999.173124,2276.606907,594.8959271,486.2671315,4707.557724,2952.794616,1490.39529,1206.564335,1747.696068,1271.725731,1256.647356,1154.882237,1269.363123,931.2317235,1199.678327,650.9449033,2338.934589,1321.522255,1551.327087,1296.301585,876.1239093,552.8909638,3229.61395,2041.572936,3228.415447,1969.138589,2060.207911,1586.365489,3809.88265,3041.552205,726.638732,623.9045802,1007.223869,752.2032143,2383.358286,1601.507509
2/1/1997,1667.643703,1391.244018,942.7130013,788.6077803,1828.682897,1092.282869,1768.945386,1181.342893,879.7200315,485.8192861,856.0962361,716.1204638,2223.257965,1918.118639,524.7710959,464.8392785,2925.908674,2468.991387,1382.935672,1120.907243,1658.619731,1265.712983,1511.127357,1249.693645,1421.279926,804.0713318,763.7394892,685.3636284,2350.592345,1179.310543,1956.742792,1288.805523,952.7322036,799.8611396,3313.617193,1810.173199,2864.013606,1886.058217,1772.502677,1528.262946,3378.644968,2962.939794,582.7297926,581.5719998,895.9379369,676.541658,2650.737606,1792.72561
3/1/1997,1406.239256,1002.176999,863.210352,784.6604232,2035.83446,998.9752863,1580.778514,1116.904144,1051.917899,503.8999866,791.6726005,684.4435983,1872.324857,1758.707558,542.1912127,452.6627116,2672.873935,2190.954495,1391.678231,960.0628218,1318.779702,1146.403532,1506.225755,1054.856898,865.7181526,819.3443502,681.5102522,586.4672842,2186.789202,1033.108806,1489.41065,1158.428328,1353.703029,743.9530838,2805.887266,1864.785536,2800.580739,2089.241268,2770.496925,1400.378112,3813.961439,2972.930239,709.6766033,553.9150817,899.349171,731.7767744,1909.934321,1570.093031
4/1/1997,2052.432595,1107.361338,916.6949431,808.3162295,1467.728298,1118.360673,1382.057965,1082.857033,1228.04337,554.6948962,872.4616356,670.5540395,2383.264325,1984.605317,761.8339928,691.5509275,3068.589278,2515.986943,1588.849263,1151.352548,1804.393039,1401.954639,1330.905656,1134.537019,1293.887445,1040.581164,616.8467422,547.9082763,1981.291783,1100.285082,1474.439478,1255.574713,1086.377594,845.1792452,3012.661214,2023.947778,3016.374362,2110.308598,2661.147976,1729.630341,4681.976135,3190.878135,631.2541606,563.081564,1118.831739,806.0423285,2381.645416,1879.625935
5/1/1997,2113.052378,1161.929399,983.1507403,838.2087221,1719.527758,1144.403861,1983.916467,1187.257688,750.6613309,570.1194344,832.8456426,654.35877,2653.668136,2069.957052,858.8300536,541.9096572,3189.931976,2469.281304,1891.570968,1206.613148,1301.976044,1111.951926,1355.240394,1184.000846,979.8000547,912.2785075,668.8146831,568.4048056,1790.676014,1113.898447,1529.288045,1234.16694,900.0965463,639.5748937,2829.128955,1972.664727,2859.453925,2139.844455,2699.905907,1737.46232,3895.434678,2971.873793,1359.770422,507.1732456,1348.933348,811.0130212,2874.592574,1574.986699
6/1/1997,1591.104034,979.75183,802.2537125,704.0405983,1669.674979,1154.157758,1477.06633,1052.923837,662.6377221,465.6399356,837.8191148,698.3920531,2373.226117,1846.88733,697.8582733,556.8020154,2634.394415,2335.65797,1681.97947,1023.81456,1409.330343,1124.93501,1450.175284,1149.337966,981.3632504,750.1525286,824.3081395,602.7070971,1975.060526,1063.219991,1562.583914,1246.656676,1146.099935,811.8568287,2930.820874,1898.241578,2882.913766,2110.566571,3187.498328,1767.598196,4239.236013,3117.457583,716.7530656,608.9171453,1134.988734,806.6636247,2291.858908,1621.370525
7/1/1997,2105.690236,1282.31085,1028.785538,770.3434674,2051.344432,1207.95376,1686.595048,1176.647744,713.3088001,525.0797372,1054.098656,668.2564368,2395.977183,1967.820263,658.82044,569.4397066,3548.990033,2665.49048,1817.162202,1066.803236,1410.433899,1189.335026,1415.83859,1175.680157,1083.781556,983.7737205,662.6203012,620.7347062,1778.342129,932.6892493,1388.916696,1274.332748,950.9871777,682.7930409,3153.320919,1876.042721,3037.841471,2192.737471,2803.038388,1916.422173,4442.416226,3335.090623,562.5333963,554.6142008,1336.519064,834.6437881,2805.265833,1820.317161
8/1/1997,1755.264684,1144.091558,866.9669475,741.2072557,2350.602257,1150.456897,1770.426986,1082.430926,800.6494303,548.10397,857.2162712,662.3368706,2832.518575,1742.68039,686.2406474,527.3722257,3902.462995,2727.711871,1346.225991,1000.838249,1392.687494,1183.498499,1330.820449,1091.780644,1346.46502,936.40473,755.9250906,567.036858,1184.848921,851.2923917,1357.281337,1141.135315,1154.963246,663.2666489,2499.051569,1908.129253,2502.57402,2080.907346,2680.092836,1724.335798,3996.106469,3189.6402,597.2407089,553.1220244,1098.728552,670.2306773,2492.599362,1671.594618
9/1/1997,1904.46203,1240.709939,957.4008633,857.0459803,2262.752597,1228.129067,1326.270379,1167.21603,906.4561549,555.6120781,1148.254569,777.6217603,2462.30417,1993.935286,704.6536823,601.2633142,3838.32499,3160.719548,1267.657072,1050.520497,1626.21009,1297.813434,1625.140561,1176.677011,1301.123994,936.0203248,705.7108938,577.9185412,2004.186667,849.0271371,1714.709464,1358.44897,1347.734799,723.0905309,3233.232443,1988.373319,2963.803131,2196.292052,4494.935984,1920.753534,3974.798624,3377.990292,777.1109344,679.5895919,1509.67682,798.8472209,2620.566199,1703.014289
10/1/1997,2471.554066,1769.899867,933.2623556,813.1181081,1644.829261,1257.606891,2003.168083,1226.964042,1052.629605,676.3696034,1134.516598,686.195017,2377.919001,1996.131654,551.1291429,564.620028,4314.983547,2867.627885,1603.36396,1141.885983,1659.595393,1331.58857,1504.331264,1364.907772,1052.561758,908.4260448,764.4539466,688.8874646,2092.561323,1289.323321,1692.783934,1431.561496,1241.705573,915.1918888,2674.445724,1927.78084,2719.147327,2027.684416,2524.05391,1943.986361,5038.799951,3820.017413,627.932967,617.6606923,1081.525454,787.0577325,2366.297986,1737.675998
11/1/1997,1673.814332,1128.44823,978.3013007,746.2778303,1999.236279,1283.206324,1141.48365,880.1451579,968.8897515,498.1121211,1087.262893,675.5009702,2809.06644,1841.059608,580.2723856,554.0132189,3507.767812,2664.972508,1496.47023,1096.615744,1187.034012,1022.472435,1365.36131,1102.413612,944.2182521,843.8287423,545.9330651,564.4683873,1560.448061,1020.4609,1497.788848,1236.025276,1124.263498,544.2296541,2666.157793,1812.413302,2666.515137,1848.182743,2082.67748,1806.45492,4424.048404,3054.66603,495.6125315,531.4483522,1220.400534,775.7560489,2940.670211,1546.198577
12/1/1997,1979.910072,1122.696577,937.7952936,862.3760456,2006.367378,1269.562696,1583.252281,1083.692941,1072.981441,625.8169988,1002.858942,668.277598,2884.345231,2098.94609,1015.062604,523.6850756,4486.267328,2774.085922,2236.95641,1065.363675,1703.257315,1388.796252,1501.393374,1252.955474,1018.031873,951.3491878,688.9396715,613.2738994,1416.242387,1058.966187,1528.861481,1386.051885,1152.882474,637.7324261,3832.097447,2029.692034,3100.822374,2225.040573,2230.451459,1974.858897,3657.245953,3400.534813,599.7604625,598.1430872,817.8421926,767.057398,2178.116399,1632.521618
1/1/1998,1330.552004,957.9528563,763.8743321,774.9706163,2093.585043,1174.865872,1499.844108,1065.695798,660.4032115,638.1098542,1013.461464,730.0087212,2439.593234,2149.179324,766.0533352,711.5498177,3319.648902,2597.570047,1691.542244,1136.062383,1815.610498,1344.81568,1653.578703,1167.829156,1120.55301,946.8875892,791.3226824,701.3029075,1664.792851,996.9077308,2104.026251,1465.99561,480.290667,590.0186584,3460.053191,2245.891928,3096.459651,2213.586573,3238.771217,1988.420848,4449.122646,3434.353804,567.8831136,593.2487092,970.6387833,781.2813848,2911.414688,1768.185847
2/1/1998,1204.720824,930.6640756,1206.01712,795.9051024,2893.895598,1224.718776,1518.590852,1095.388811,871.929529,666.1823231,678.7399087,592.578654,2837.666862,1969.624753,1133.363348,638.3663141,3855.099067,2796.659232,1655.383612,1105.13968,1763.928477,1394.872533,1465.74697,1249.617657,1230.536984,1075.910686,898.4675549,722.3433383,1848.374168,1121.037244,2004.609845,1554.852953,1292.040833,501.1048438,2861.742842,2188.591601,3249.35792,2474.129416,3724.516564,2041.613231,4685.226916,3579.213558,677.3836291,616.1460936,980.8545087,860.7765169,2600.138895,1761.388882
3/1/1998,1652.031783,1174.050624,793.0111034,740.7814994,1765.558179,1206.884815,1553.644022,1085.661439,1132.942949,655.5386029,924.9675183,716.1246845,2758.050677,2193.181793,771.1227999,654.7705414,3575.189966,2966.133628,1936.725381,1311.048819,1908.041009,1494.177433,1480.18615,1254.456612,1352.961405,1049.473959,839.9965289,638.8741266,1883.36204,1131.005463,1592.963881,1489.68875,1287.701348,700.7269678,2950.733652,2065.256651,3102.91232,2243.116074,3991.061962,2016.769894,4792.280487,3666.214359,590.373599,523.8389698,1162.847901,768.0055951,3123.062561,1870.690243
4/1/1998,2181.276454,1229.737885,846.3133296,780.3010773,2071.227269,1243.569568,2013.499341,1321.923357,869.8942605,654.1484767,999.492546,770.1898624,2613.211724,2149.229765,674.7312376,626.8082088,4113.186303,3235.523402,1550.668974,1200.015717,1701.321259,1363.175288,1746.634906,1312.544335,1265.185514,1024.833523,743.8971968,624.1985988,1909.900496,1349.933064,1596.815607,1370.776209,1299.94118,574.6729957,2746.447776,2148.78908,3080.893161,2445.374916,4226.398907,2000.654406,4328.841324,3591.42063,636.2341644,559.9090979,984.9444565,819.4314433,4006.586231,2816.63038
5/1/1998,1679.530781,1128.105213,974.8232175,843.4537679,1514.800288,1203.765243,1493.816485,1118.191665,739.5971647,637.7921346,823.9291268,653.6118003,3307.764289,2151.190722,644.5443506,637.6360308,3027.382049,2733.320833,1531.012571,1236.582517,1660.962874,1329.501865,1602.738931,1290.587385,1418.740861,970.7486324,705.0261989,578.6747493,1546.854308,977.3491005,1478.89878,1276.898236,1040.65624,742.2144234,2694.7393,1826.160614,3079.16971,2298.308426,3815.889428,2020.743511,4434.537191,3484.088875,763.424192,652.3162828,1411.831352,861.8489774,2675.343167,1301.827968
6/1/1998,2030.984207,1126.143294,1090.449295,924.2539183,2335.950364,1282.888484,1931.152477,1207.052251,1254.209176,738.7869587,1013.217851,713.6657259,2933.792946,2358.639047,798.1020765,785.5844052,4367.246144,3111.794533,1181.751689,1130.317837,1827.176637,1357.030303,1623.253886,1380.182581,1388.564479,1038.823012,642.3632695,605.637722,2049.073452,1230.351244,1809.08005,1493.648019,1150.467694,689.2811751,3728.978364,2488.824204,3218.061125,2596.523189,3890.161267,2289.931974,4283.393546,3708.155073,994.3682462,604.640439,1028.03491,855.968308,1969.866989,1581.755415
7/1/1998,1645.768238,1296.866148,1122.452735,915.5248074,2775.342354,1274.488554,2317.831794,1293.534521,1055.168097,708.3323152,825.1868914,694.1907676,3492.901198,2340.419688,661.5586451,624.5710453,4384.302372,3060.038459,1594.887041,1417.139733,1766.583655,1404.57696,1783.462125,1426.250839,1093.481954,1037.137258,732.5203919,597.9253491,1686.347784,1233.266364,1566.097735,1413.921224,1542.590054,889.5020859,3314.226927,2183.507506,3113.951971,2340.26132,4086.261344,2261.771544,4541.042841,3709.685,994.9726858,726.2468669,1582.35602,864.2013266,1824.412411,1562.068646
8/1/1998,2070.964697,1167.140307,836.1603873,774.4035519,1850.725594,1149.088295,1683.984062,1239.259359,804.5844913,563.2378922,860.7300222,606.1566409,2924.466546,2297.029626,714.640483,565.8912258,4135.934712,2884.008673,1738.391569,1316.769437,1763.197192,1189.114533,1416.956468,1276.862474,1238.204525,969.9653577,745.3716839,570.0393507,2262.945942,1284.832371,1536.065733,1372.964417,1162.947143,785.8191144,3295.085728,2189.013678,2515.013517,2144.017359,4053.53539,2375.485066,5067.266638,3843.634391,727.1379885,654.9006352,1009.161487,767.7501924,1949.969397,1533.35153
9/1/1998,1882.666627,1186.175094,1303.154984,868.6050968,2269.30349,1216.964023,1888.920578,1284.099531,2751.573221,709.1494184,778.899389,689.0525687,3999.216662,3272.607286,648.3786489,607.2005463,3834.062274,2914.702836,1940.871226,1536.940023,1606.37233,1359.147123,1765.986854,1480.545269,1315.466665,1135.08908,1099.70442,668.4203156,1443.388292,1030.190216,1628.560637,1470.865531,1580.259128,721.4072651,3465.990834,2184.942521,2977.028949,2292.946958,3240.221563,1961.114406,5158.317843,4168.430922,801.0204782,738.0177226,1048.086187,901.7123511,2476.50437,1944.378485
10/1/1998,1684.866904,1230.622211,1097.137495,839.9576838,3499.206421,1233.55941,1657.240947,1274.451852,1113.452803,767.1598685,915.2746061,699.4062257,2922.034538,2253.626312,631.1805891,662.5882826,3361.220816,3253.301369,1969.167179,1491.192233,1750.815948,1358.016085,1831.516334,1413.141695,1590.095964,1094.593722,687.0344697,605.804814,2149.339486,1468.859233,1520.882355,1403.506905,1364.364,669.9520122,5037.990593,2315.066977,3375.280304,2413.987531,4980.345741,2070.807151,5386.623476,4030.483737,1011.311076,670.0114569,909.8869253,844.0391489,2830.6906,1811.097935
11/1/1998,2001.934306,1231.473883,980.9604011,892.5186319,2113.094322,1139.061342,1692.656781,1337.933969,842.5817046,756.601842,700.1453339,637.3737535,2542.187715,2327.549732,843.0976158,634.368353,5234.462084,3437.303328,1282.82829,1369.347012,1778.765882,1472.040329,1898.295907,1634.077624,1411.085868,1131.335562,620.3643795,602.5255819,2873.955764,1059.749358,1521.851931,1261.776161,1688.835802,922.67443,3552.332382,2303.834173,3111.456958,2349.99538,3407.384205,2112.056957,5457.158875,3883.49851,737.9569822,656.073631,1060.719097,844.2557497,2124.965578,1829.902417
12/1/1998,1712.387687,1172.023297,1214.38455,1138.742612,1686.369273,1154.653251,2191.134254,1473.174,766.9304819,709.7216073,1035.064183,724.8642517,3521.950294,2579.444439,639.8022102,711.9976126,4009.40229,3292.879671,2082.793293,1618.027918,2143.502423,1780.369087,2252.986137,1604.382337,1842.107767,1229.40674,839.9083825,692.7924675,1592.840033,1104.12097,1907.005251,1526.548688,1487.398552,729.185625,3736.599901,2510.852791,3948.081454,2642.577066,3986.76896,2123.269697,5765.067488,4991.681243,682.2027907,665.668371,1940.531545,1071.414117,2854.94001,1779.209174
1/1/1999,1946.658422,848.4077572,823.7382517,839.2654783,1553.593788,1116.26725,1777.501036,1369.030763,1625.237975,615.3801637,919.905417,640.81963,3347.692759,2084.557732,478.5378234,498.8913746,5047.89658,3426.626865,2638.780917,1548.052295,1371.258946,1091.881093,1699.333553,1086.401314,1314.322246,1097.639388,823.8901539,578.9135887,1916.788924,1027.643833,1610.599595,1410.772809,1307.729499,808.0858412,3916.133386,2176.392547,3229.830775,2525.5817,3718.393606,1889.439897,4685.628857,3935.453442,791.2720033,578.2697334,956.8728081,884.6294463,2103.261125,1410.693704
2/1/1999,2279.164126,1398.649603,1203.60415,893.8198217,1879.151622,1078.721547,2194.264563,1386.36362,1310.80359,693.6072281,751.1303322,612.1779919,2978.42489,2347.293244,843.740052,876.7225699,3831.142307,3230.799707,1969.466453,1496.943968,1372.556678,1237.926696,1910.028475,1428.234026,1308.657431,1184.73781,834.4047522,535.7926782,2125.703044,1027.379762,1621.68161,1489.35291,1353.629429,674.0262473,3892.094598,2716.817779,3344.819387,2639.983709,3702.131742,1826.911525,5170.471974,4013.582575,851.7263807,715.7008905,1243.153167,969.0025917,2650.471992,2384.893271
3/1/1999,2250.816823,1267.021694,1190.999208,946.672963,2076.901945,1236.144572,2281.016111,1376.132918,1031.078888,742.6691888,868.3581987,719.0113812,3692.444678,2438.327218,1008.163919,694.8511866,4443.910103,3615.634631,2096.216431,1489.992145,1905.395786,1337.094366,1829.791484,1663.755334,1252.790363,1160.047894,735.7269564,591.53394,2680.462596,1546.095228,1797.920921,1526.990167,753.5545102,587.8883018,4075.506177,2180.342663,3642.415087,2587.266952,2771.702775,2484.899877,4796.981797,3934.577406,1195.767777,685.411471,1705.705659,1023.322032,2713.199664,1805.837011
4/1/1999,1512.822203,1256.802413,990.4316326,937.9718351,2367.176512,1217.574404,1765.199481,1439.374182,1137.332174,663.3303878,814.6402649,669.0259929,3381.571804,2585.443704,1045.482118,645.75403,4277.416137,3119.341861,1986.633385,1469.661166,1761.906473,1407.252621,1840.52985,1524.308838,1240.668685,1119.291731,773.3727864,635.1075161,1944.851397,1068.057868,1779.910614,1525.268612,950.3809412,690.6590343,3694.945774,2345.946431,3409.787559,2539.45105,3147.057657,2064.34974,4739.808374,3898.943792,912.661055,748.2990574,1475.542896,925.7064282,1908.756381,1698.298621
5/1/1999,2033.819914,1334.359511,1080.752779,822.7314781,2549.783713,1225.687315,1556.915504,1304.010674,1670.88115,726.1430606,729.923512,648.5801204,2828.634675,2326.367321,605.6250466,625.2188259,3982.01209,3040.300391,1828.067902,1438.568588,1892.384283,1304.064768,1833.74935,1477.13294,1383.839145,1144.688692,720.4487959,571.2009845,2148.324226,1123.434557,1655.874537,1457.070319,962.4022047,646.377387,3514.707579,2333.510109,3269.659572,2243.413557,2055.541975,1893.328039,3718.022597,3732.598643,737.7297046,642.1333748,1127.169601,869.5963682,1938.10919,1759.010898
6/1/1999,2325.652195,1533.965526,1194.150454,929.9676699,2204.586206,1199.017196,1586.341961,1397.273352,1043.972566,721.7531695,717.9768248,655.3813728,2661.95193,2275.578872,1035.735291,638.9517792,4600.583334,3693.330112,2667.291479,1631.693614,1751.032863,1401.668625,2272.735751,1708.160397,1464.718232,1170.907512,868.5337152,573.315454,2162.374666,1192.650443,1816.281328,1467.058643,1471.196077,1152.504605,4321.083661,2393.04822,3536.35675,2666.032447,2879.001174,2197.361619,5967.570422,4015.338826,740.5096623,668.7637694,1611.736788,956.7629865,3526.650361,2219.412179
7/1/1999,2273.947389,1287.054547,948.4554123,861.9734064,2064.217983,1158.160762,1999.078712,1331.129846,1083.925187,641.7028156,782.9448888,656.815051,3226.593295,2595.895525,978.808526,641.9919727,3655.534834,3086.577351,1765.099924,1417.676892,1589.221614,1274.515585,1922.627013,1428.625078,1560.496656,1135.798611,860.3111506,521.565844,2358.123755,1329.334671,1692.554864,1430.380811,772.732581,610.6586514,3321.778928,2441.75778,3531.099694,2680.763561,3638.227335,2142.743268,4813.98152,3951.838095,662.1608085,633.5383791,1167.226237,869.0132166,2457.673819,1901.749511
